country,year,sample,serial,hhwt,geo1_ca2011,pernum,perwt,age,sex,bplcountry,citizen,empstat,empstatd,labforce,occisco,occ,indgen,ind,incearn
124,2011,124201101,228068000,32.1,59,4,32.1,69,2,42120,3,1,100,2,3,35,114,18,32500
124,2011,124201101,228214000,32.03,35,2,32.03,42,2,24020,2,1,100,2,3,35,112,14,25200
124,2011,124201101,228263000,49.46,35,4,49.46,26,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,228311000,32.42,35,5,32.42,24,2,24020,2,1,100,2,3,35,113,15,21600
124,2011,124201101,228349000,32.1,59,1,32.1,37,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,228374000,32.1,59,2,32.1,56,2,24020,2,1,100,2,3,35,112,14,25700
124,2011,124201101,228390000,32.03,35,2,32.03,61,2,24020,2,1,100,2,3,35,113,15,18800
124,2011,124201101,228401000,32.1,59,2,32.1,42,2,24020,2,1,100,2,3,35,112,14,96100
124,2011,124201101,228447000,33.47,24,2,33.47,56,2,24020,2,1,100,2,3,35,112,14,24100
124,2011,124201101,228477000,32.03,35,2,32.03,45,2,24020,2,1,100,2,3,35,113,15,46100
124,2011,124201101,228488000,31.96,24,2,31.96,50,2,24020,2,1,100,2,3,35,112,14,22400
124,2011,124201101,228498000,32.1,59,2,32.1,50,2,24020,2,1,100,2,3,35,112,14,50200
124,2011,124201101,228531000,32.62,59,2,32.62,50,2,32040,4,1,100,2,3,35,113,15,1900
124,2011,124201101,228531000,32.62,59,3,32.62,29,2,32040,4,1,100,2,3,35,112,14,4500
124,2011,124201101,228617000,32,24,4,32,16,2,24020,2,3,300,1,3,35,114,18,1500
124,2011,124201101,228626000,31.69,13,2,31.69,29,2,33080,4,1,100,2,3,35,112,14,60000
124,2011,124201101,228655000,32.1,59,1,32.1,47,2,24020,2,1,100,2,3,35,113,15,2400
124,2011,124201101,228671000,32.03,35,1,32.03,31,2,24020,2,1,100,2,3,35,112,14,27700
124,2011,124201101,228674000,32.62,59,5,32.62,16,2,33080,3,3,300,1,3,35,113,15,2000
124,2011,124201101,228683000,31.96,24,3,31.96,49,2,33080,4,1,100,2,3,35,114,18,15200
124,2011,124201101,228683000,31.96,24,4,31.96,46,2,33080,4,1,100,2,3,35,114,18,17800
124,2011,124201101,228722000,52.46,35,4,52.46,22,2,39999,3,1,100,2,3,35,113,15,12500
124,2011,124201101,228728000,31.84,46,2,31.84,40,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,228778000,32.02,48,1,32.02,43,2,24020,2,1,100,2,3,35,112,14,15300
124,2011,124201101,228847000,32.02,48,2,32.02,43,2,24020,2,1,100,2,3,35,112,14,55700
124,2011,124201101,228889000,38.12,35,5,38.12,41,2,33080,4,1,100,2,3,35,114,18,23000
124,2011,124201101,228964000,32.62,59,3,32.62,52,2,24020,2,1,100,2,3,35,112,14,10600
124,2011,124201101,228969000,32.03,35,2,32.03,60,2,24020,2,1,100,2,3,35,112,14,34400
124,2011,124201101,228987000,32.03,35,2,32.03,51,2,24020,2,1,100,2,3,35,112,14,2400
124,2011,124201101,229020000,32.03,35,1,32.03,79,2,21999,3,1,100,2,3,35,113,15,15100
124,2011,124201101,229032000,32.04,12,1,32.04,54,2,24020,2,1,100,2,3,35,113,15,23900
124,2011,124201101,229121000,35.49,60,1,35.49,30,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,229127000,32.02,48,2,32.02,44,2,23000,3,1,100,2,3,35,112,14,29100
124,2011,124201101,229238000,32.02,48,3,32.02,43,2,33080,4,1,100,2,3,35,114,18,30500
124,2011,124201101,229296000,32.03,35,2,32.03,47,2,24020,2,1,100,2,3,35,112,14,37700
124,2011,124201101,229364000,32.03,35,5,32.03,21,2,23000,4,1,100,2,3,35,114,18,19200
124,2011,124201101,229372000,32.03,35,2,32.03,29,2,32100,3,3,300,1,3,35,112,14,900
124,2011,124201101,229410000,32.1,59,2,32.1,49,2,42120,4,1,100,2,3,35,112,14,40900
124,2011,124201101,229454000,31.84,46,2,31.84,41,2,24020,2,1,100,2,3,35,112,14,60800
124,2011,124201101,229594000,32.03,35,2,32.03,56,2,42120,3,1,100,2,3,35,112,14,33100
124,2011,124201101,229634000,32.03,35,1,32.03,53,2,24020,2,1,100,2,3,35,112,14,43000
124,2011,124201101,229707000,32.1,59,1,32.1,47,2,33080,4,1,100,2,3,35,113,15,37600
124,2011,124201101,229707000,32.1,59,2,32.1,29,2,33080,4,1,100,2,3,35,114,18,18800
124,2011,124201101,229721000,33.28,13,3,33.28,26,2,24020,2,1,100,2,3,35,114,18,1500
124,2011,124201101,229745000,32.03,35,2,32.03,39,2,24020,2,1,100,2,3,35,112,14,33600
124,2011,124201101,229760000,36.24,13,2,36.24,20,2,24020,2,2,200,2,3,35,114,18,5400
124,2011,124201101,229814000,32.03,35,2,32.03,49,2,24020,2,1,100,2,3,35,112,14,34800
124,2011,124201101,229833000,32.1,59,2,32.1,26,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,229850000,32.03,35,5,32.03,51,2,33080,4,1,100,2,3,35,114,18,14600
124,2011,124201101,229935000,31.96,24,1,31.96,35,2,33080,4,1,100,2,3,35,113,15,10400
124,2011,124201101,229955000,66.95,35,1,66.95,58,2,24020,2,1,100,2,3,35,114,18,14900
124,2011,124201101,229979000,32.02,48,1,32.02,48,2,24020,2,3,300,1,3,35,113,15,0
124,2011,124201101,229980000,32.03,35,4,32.03,33,2,24020,2,1,100,2,3,35,112,14,25900
124,2011,124201101,230012000,32.02,48,1,32.02,46,2,24020,2,1,100,2,3,35,114,18,0
124,2011,124201101,230053000,32.03,35,2,32.03,41,2,24020,2,1,100,2,3,35,112,14,32200
124,2011,124201101,230218000,31.96,24,2,31.96,69,2,21999,3,3,300,1,3,35,112,14,17400
124,2011,124201101,230283000,65.13,46,2,65.13,55,2,24020,2,1,100,2,3,35,112,14,19600
124,2011,124201101,230284000,32.03,35,1,32.03,42,2,24020,2,1,100,2,3,35,112,14,4500
124,2011,124201101,230360000,31.96,24,2,31.96,21,2,24020,2,1,100,2,3,35,113,15,15300
124,2011,124201101,230396000,32.03,35,1,32.03,60,2,24020,2,2,200,2,3,35,113,15,23800
124,2011,124201101,230502000,32.03,35,5,32.03,28,2,11000,4,1,100,2,3,35,113,15,23100
124,2011,124201101,230524000,70.93,12,2,70.93,36,2,24020,2,1,100,2,3,35,113,15,27200
124,2011,124201101,230537000,32.03,35,2,32.03,39,2,24020,2,1,100,2,3,35,112,14,46700
124,2011,124201101,230557000,32.1,59,1,32.1,40,2,24020,2,1,100,2,3,35,112,14,20100
124,2011,124201101,230568000,78.75,35,1,78.75,66,2,21140,3,3,300,1,3,35,114,18,42500
124,2011,124201101,230598000,32.03,35,2,32.03,30,2,44999,4,1,100,2,3,35,113,15,17800
124,2011,124201101,230767000,42.84,35,1,42.84,46,2,24020,2,1,100,2,3,35,112,14,76000
124,2011,124201101,230782000,31.96,24,1,31.96,41,2,24020,2,1,100,2,3,35,113,15,32400
124,2011,124201101,230801000,31.89,47,2,31.89,25,2,24020,2,3,300,1,3,35,112,14,33900
124,2011,124201101,230820000,31.96,24,2,31.96,55,2,24020,2,1,100,2,3,35,112,14,26100
124,2011,124201101,230974000,32.1,59,4,32.1,21,2,24020,2,3,300,1,3,35,114,18,2100
124,2011,124201101,230980000,38.22,48,2,38.22,45,2,32040,3,1,100,2,3,35,112,14,24400
124,2011,124201101,231081000,31.96,24,1,31.96,29,2,24020,2,1,100,2,3,35,113,15,-7300
124,2011,124201101,231130000,31.84,46,2,31.84,61,2,24020,2,3,300,1,3,35,114,18,0
124,2011,124201101,231249000,31.84,46,2,31.84,46,2,24020,2,1,100,2,3,35,113,15,15700
124,2011,124201101,231315000,31.96,24,1,31.96,32,2,24020,2,1,100,2,3,35,113,15,11100
124,2011,124201101,231397000,32.03,35,2,32.03,38,2,24020,2,1,100,2,3,35,112,14,89200
124,2011,124201101,231412000,32.03,35,2,32.03,51,2,24020,2,1,100,2,3,35,112,14,29100
124,2011,124201101,231705000,32.04,12,2,32.04,46,2,24020,2,1,100,2,3,35,112,14,13500
124,2011,124201101,231749000,32.42,35,3,32.42,28,2,33080,4,1,100,2,3,35,114,18,19900
124,2011,124201101,231769000,32.03,35,1,32.03,29,2,21999,3,2,200,2,3,35,113,15,20300
124,2011,124201101,231779000,32.03,35,2,32.03,22,2,24020,2,2,200,2,3,35,114,18,32100
124,2011,124201101,231860000,32.1,59,4,32.1,17,2,24020,2,1,100,2,3,35,114,18,0
124,2011,124201101,231908000,32.03,35,2,32.03,53,2,41050,4,1,100,2,3,35,114,18,21900
124,2011,124201101,231916000,32.42,35,7,32.42,30,2,33080,4,1,100,2,3,35,114,18,15100
124,2011,124201101,232022000,31.63,12,2,31.63,57,2,24020,2,1,100,2,3,35,113,15,14300
124,2011,124201101,232027000,32.03,35,2,32.03,25,2,24020,2,1,100,2,3,35,113,15,24500
124,2011,124201101,232061000,32.1,59,2,32.1,53,2,24020,2,2,200,2,3,35,112,14,500
124,2011,124201101,232157000,32.03,35,2,32.03,67,2,24020,2,1,100,2,3,35,114,18,0
124,2011,124201101,232188000,32.02,48,1,32.02,27,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,232279000,32.02,48,1,32.02,40,2,42120,3,1,100,2,3,35,112,14,44700
124,2011,124201101,232285000,31.89,47,2,31.89,55,2,24020,2,1,100,2,3,35,113,15,11400
124,2011,124201101,232308000,32.02,48,2,32.02,61,2,41999,3,1,100,2,3,35,113,15,34200
124,2011,124201101,232349000,32.1,59,2,32.1,46,2,41999,4,2,200,2,3,35,114,18,4000
124,2011,124201101,232396000,32.03,35,1,32.03,47,2,23000,3,1,100,2,3,35,113,15,38200
124,2011,124201101,232404000,37.68,46,1,37.68,40,2,24020,2,1,100,2,3,35,113,15,47200
124,2011,124201101,232449000,31.96,24,2,31.96,40,2,21999,4,1,100,2,3,35,114,18,18100
124,2011,124201101,232457000,31.64,10,2,31.64,42,2,24020,2,1,100,2,3,35,114,18,1100
124,2011,124201101,232538000,31.96,24,2,31.96,74,2,24020,2,1,100,2,3,35,113,15,20000
124,2011,124201101,232620000,31.96,24,2,31.96,52,2,24020,2,1,100,2,3,35,114,18,32200
124,2011,124201101,232762000,32.46,11,1,32.46,40,2,24020,2,1,100,2,3,35,112,14,33300
124,2011,124201101,232767000,32.1,59,2,32.1,54,2,33080,3,1,100,2,3,35,113,15,21700
124,2011,124201101,232788000,32.03,35,2,32.03,58,2,33080,3,1,100,2,3,35,112,14,30800
124,2011,124201101,232855000,31.96,24,1,31.96,21,2,24020,2,1,100,2,3,35,114,9,40400
124,2011,124201101,232914000,32.1,59,4,32.1,19,2,24020,2,3,300,1,3,35,114,18,500
124,2011,124201101,232972000,32.03,35,2,32.03,47,2,44999,3,1,100,2,3,35,112,14,42900
124,2011,124201101,232999000,31.96,24,2,31.96,53,2,33080,4,1,100,2,3,35,113,15,29400
124,2011,124201101,233005000,32.03,35,1,32.03,27,2,24020,2,1,100,2,3,35,113,15,26600
124,2011,124201101,233025000,32.03,35,2,32.03,56,2,24020,2,1,100,2,3,35,112,14,34600
124,2011,124201101,233258000,37.78,35,2,37.78,44,2,24020,2,1,100,2,3,35,113,15,40800
124,2011,124201101,233274000,31.72,48,2,31.72,56,2,33080,3,1,100,2,3,35,114,18,20600
124,2011,124201101,233278000,31.96,24,1,31.96,38,2,24020,2,1,100,2,3,35,114,18,21400
124,2011,124201101,233297000,32.1,59,1,32.1,55,2,24020,2,1,100,2,3,35,113,15,50600
124,2011,124201101,233306000,31.69,13,2,31.69,49,2,24020,2,3,300,1,3,35,113,15,0
124,2011,124201101,233335000,32.1,59,4,32.1,32,2,33080,4,1,100,2,3,35,114,18,6400
124,2011,124201101,233406000,32.1,59,2,32.1,26,2,24020,2,2,200,2,3,35,113,15,1300
124,2011,124201101,233430000,31.69,13,1,31.69,50,2,24020,2,1,100,2,3,35,113,15,21100
124,2011,124201101,233493000,32.03,35,1,32.03,27,2,24020,2,1,100,2,3,35,113,15,16100
124,2011,124201101,233498000,32.03,35,2,32.03,38,2,39999,3,1,100,2,3,35,113,15,5900
124,2011,124201101,233539000,32.03,35,1,32.03,32,2,24020,2,1,100,2,3,35,112,14,48800
124,2011,124201101,233570000,32.03,35,2,32.03,55,2,43090,3,1,100,2,3,35,114,18,16800
124,2011,124201101,233572000,32.03,35,5,32.03,33,2,33080,4,1,100,2,3,35,114,18,23500
124,2011,124201101,233616000,32,24,2,32,48,2,24020,2,1,100,2,3,35,112,14,9100
124,2011,124201101,233644000,31.84,46,1,31.84,50,2,23000,3,1,100,2,3,35,113,15,27900
124,2011,124201101,233716000,32.03,35,1,32.03,36,2,24020,2,1,100,2,3,35,112,14,36300
124,2011,124201101,233730000,32.03,35,2,32.03,49,2,24020,2,1,100,2,3,35,113,15,25100
124,2011,124201101,233920000,32.46,11,2,32.46,52,2,24020,2,1,100,2,3,35,113,15,40900
124,2011,124201101,233938000,32.02,48,2,32.02,42,2,31010,3,1,100,2,3,35,112,14,19800
124,2011,124201101,234019000,31.96,24,2,31.96,58,2,24020,2,1,100,2,3,35,113,15,10200
124,2011,124201101,234115000,51.34,35,2,51.34,61,2,24020,2,1,100,2,3,35,112,14,5500
124,2011,124201101,234127000,55.01,35,2,55.01,43,2,44999,3,1,100,2,3,35,113,15,5700
124,2011,124201101,234133000,32.42,35,6,32.42,41,2,33080,4,1,100,2,3,35,114,18,25000
124,2011,124201101,234296000,50.01,35,1,50.01,27,2,24020,2,2,200,2,3,35,114,18,10800
124,2011,124201101,234351000,32.02,48,2,32.02,63,2,24020,2,1,100,2,3,35,114,18,0
124,2011,124201101,234419000,32.1,59,2,32.1,34,2,24040,4,1,100,2,3,35,114,18,0
124,2011,124201101,234460000,31.89,47,2,31.89,35,2,24020,2,1,100,2,3,35,112,14,23600
124,2011,124201101,234502000,32.46,11,2,32.46,45,2,31010,4,3,300,1,3,35,114,18,5000
124,2011,124201101,234625000,32.03,35,2,32.03,43,2,39999,3,1,100,2,3,35,113,15,26000
124,2011,124201101,234679000,61.65,35,2,61.65,32,2,24020,2,1,100,2,3,35,113,15,4700
124,2011,124201101,234698000,32.1,59,2,32.1,38,2,32040,3,1,100,2,3,35,112,14,0
124,2011,124201101,234726000,97.9,10,2,97.9,57,2,24020,2,2,200,2,3,35,113,15,8800
124,2011,124201101,234895000,32.1,59,1,32.1,51,2,24020,2,1,100,2,3,35,112,14,28800
124,2011,124201101,234931000,32.1,59,5,32.1,45,2,31032,4,1,100,2,3,35,114,18,1
124,2011,124201101,234992000,32.03,35,2,32.03,39,2,24020,2,1,100,2,3,35,112,14,5600
124,2011,124201101,235044000,31.96,24,2,31.96,36,2,24020,2,1,100,2,3,35,114,18,44400
124,2011,124201101,235288000,31.96,24,2,31.96,31,2,33080,4,3,300,1,3,35,114,18,14800
124,2011,124201101,235315000,32.02,48,3,32.02,37,2,33080,4,1,100,2,3,35,114,18,10300
124,2011,124201101,235323000,31.96,24,1,31.96,51,2,24020,2,1,100,2,3,35,113,15,11800
124,2011,124201101,235326000,31.96,24,4,31.96,29,2,33080,4,1,100,2,3,35,114,18,15600
124,2011,124201101,235336000,31.96,24,1,31.96,43,2,24020,2,1,100,2,3,35,114,18,9400
124,2011,124201101,235356000,32.03,35,2,32.03,58,2,44040,3,1,100,2,3,35,113,15,30700
124,2011,124201101,235436000,31.96,24,1,31.96,39,2,24020,2,1,100,2,3,35,114,18,38200
124,2011,124201101,235460000,32.03,35,2,32.03,44,2,24020,2,1,100,2,3,35,112,14,27200
124,2011,124201101,235483000,31.96,24,2,31.96,55,2,24020,2,1,100,2,3,35,113,15,18200
124,2011,124201101,235527000,32.02,48,2,32.02,49,2,31010,4,1,100,2,3,35,113,15,40200
124,2011,124201101,235555000,31.69,13,2,31.69,62,2,24020,2,1,100,2,3,35,113,15,46500
124,2011,124201101,235652000,32.91,47,6,32.91,26,2,33080,4,1,100,2,3,35,113,15,8400
124,2011,124201101,235740000,32.03,35,1,32.03,60,2,24020,2,1,100,2,3,35,113,15,41900
124,2011,124201101,235764000,32.1,59,2,32.1,57,2,24020,2,1,100,2,3,35,112,14,33800
124,2011,124201101,235776000,32.42,35,6,32.42,78,2,32110,3,3,300,1,3,35,114,18,800
124,2011,124201101,235833000,31.96,24,1,31.96,33,2,32050,4,1,100,2,3,35,113,15,0
124,2011,124201101,235837000,45.54,13,3,45.54,37,2,24020,2,1,100,2,3,35,112,14,8300
124,2011,124201101,235901000,32.42,35,2,32.42,50,2,24020,2,1,100,2,3,35,112,14,56200
124,2011,124201101,235954000,62.96,48,5,62.96,27,2,24020,2,3,300,1,3,35,113,15,13900
124,2011,124201101,235991000,32.03,35,2,32.03,53,2,24020,2,1,100,2,3,35,112,14,37600
124,2011,124201101,236076000,32.02,48,5,32.02,42,2,33080,4,1,100,2,3,35,114,18,37200
124,2011,124201101,236145000,31.84,46,1,31.84,45,2,24020,2,1,100,2,3,35,113,15,11400
124,2011,124201101,236206000,33.47,24,2,33.47,38,2,24020,2,2,200,2,3,35,113,15,3200
124,2011,124201101,236244000,32.04,12,2,32.04,17,2,24020,2,1,100,2,3,35,114,16,5500
124,2011,124201101,236282000,32.02,48,2,32.02,24,2,24020,2,1,100,2,3,35,112,14,22900
124,2011,124201101,236292000,32.03,35,2,32.03,41,2,42120,3,1,100,2,3,35,114,18,44300
124,2011,124201101,236355000,31.72,48,4,31.72,35,2,32040,4,1,100,2,3,35,113,15,29400
124,2011,124201101,236523000,32.98,46,1,32.98,51,2,33080,3,1,100,2,3,35,113,15,22000
124,2011,124201101,236523000,32.98,46,2,32.98,40,2,33080,4,1,100,2,3,35,113,15,21400
124,2011,124201101,236523000,32.98,46,3,32.98,33,2,33080,4,3,300,1,3,35,113,15,18200
124,2011,124201101,236543000,37.83,12,2,37.83,31,2,24020,2,1,100,2,3,35,112,14,4600
124,2011,124201101,236649000,32.03,35,1,32.03,63,2,21140,3,1,100,2,3,35,113,15,20300
124,2011,124201101,236652000,32.1,59,2,32.1,75,2,24020,2,3,300,1,3,35,113,15,600
124,2011,124201101,236654000,31.96,24,2,31.96,54,2,24020,2,1,100,2,3,35,113,15,15900
124,2011,124201101,236743000,32.1,59,5,32.1,39,2,33080,4,1,100,2,3,35,113,15,0
124,2011,124201101,236862000,33.86,24,1,33.86,64,2,21140,3,1,100,2,3,35,113,15,15100
124,2011,124201101,236940000,34.44,46,2,34.44,30,2,24020,2,1,100,2,3,35,112,14,3900
124,2011,124201101,236949000,32.42,35,7,32.42,32,2,32040,4,1,100,2,3,35,114,18,14000
124,2011,124201101,236996000,56.9,12,1,56.9,43,2,24020,2,1,100,2,3,35,112,14,44900
124,2011,124201101,237011000,32.03,35,1,32.03,59,2,24020,2,1,100,2,3,35,112,14,31200
124,2011,124201101,237104000,31.96,24,1,31.96,53,2,24020,2,1,100,2,3,35,113,15,400
124,2011,124201101,237134000,31.96,24,1,31.96,58,2,24020,2,3,300,1,3,35,112,14,1500
124,2011,124201101,237310000,32.02,48,2,32.02,42,2,24020,2,1,100,2,3,35,114,18,9600
124,2011,124201101,237537000,38.54,47,2,38.54,67,2,24020,2,3,300,1,3,35,113,15,1100
124,2011,124201101,237539000,34.44,46,1,34.44,30,2,24020,2,3,300,1,3,35,112,14,6000
124,2011,124201101,237666000,41.17,59,6,41.17,26,2,33080,4,1,100,2,3,35,114,18,17000
124,2011,124201101,237666000,41.17,59,7,41.17,24,2,33080,4,1,100,2,3,35,114,18,3100
124,2011,124201101,237671000,44.08,59,1,44.08,35,2,24020,2,2,200,2,3,35,114,18,20800
124,2011,124201101,237744000,32.1,59,1,32.1,48,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,237751000,31.96,24,2,31.96,72,2,19999,4,1,100,2,3,35,113,15,27700
124,2011,124201101,237802000,91.91,59,2,91.91,40,2,24020,2,1,100,2,3,35,112,14,31600
124,2011,124201101,237877000,32.03,35,2,32.03,38,2,24020,2,1,100,2,3,35,113,15,12000
124,2011,124201101,237928000,32.02,48,2,32.02,56,2,24020,2,2,200,2,3,35,113,15,23100
124,2011,124201101,238007000,32.03,35,1,32.03,42,2,21140,3,1,100,2,3,35,112,14,32100
124,2011,124201101,238027000,31.96,24,2,31.96,65,2,24020,2,1,100,2,3,35,112,14,2700
124,2011,124201101,238086000,32.02,48,1,32.02,45,2,24020,2,1,100,2,3,35,112,14,15400
124,2011,124201101,238118000,32.03,35,2,32.03,25,2,24020,2,1,100,2,3,35,113,15,45900
124,2011,124201101,238149000,32.03,35,2,32.03,41,2,24020,2,1,100,2,3,35,112,14,27000
124,2011,124201101,238180000,31.84,46,2,31.84,64,2,24020,2,1,100,2,3,35,112,14,26800
124,2011,124201101,238489000,32.1,59,1,32.1,60,2,24020,2,3,300,1,3,35,113,15,10300
124,2011,124201101,238712000,31.96,24,2,31.96,54,2,43090,3,1,100,2,3,35,112,14,8900
124,2011,124201101,238822000,32.03,35,2,32.03,41,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,238849000,31.96,24,1,31.96,54,2,24020,2,3,300,1,3,35,113,15,5500
124,2011,124201101,238882000,41.07,59,2,41.07,27,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,239006000,51.06,35,2,51.06,36,2,41999,3,1,100,2,3,35,114,18,52100
124,2011,124201101,239012000,32.1,59,2,32.1,41,2,24020,2,1,100,2,3,35,112,14,48500
124,2011,124201101,239128000,32.03,35,1,32.03,47,2,24020,2,1,100,2,3,35,113,15,600
124,2011,124201101,239140000,85.04,10,2,85.04,63,2,24020,2,1,100,2,3,35,113,15,9500
124,2011,124201101,239225000,32.03,35,2,32.03,42,2,24020,2,3,300,1,3,35,112,14,1600
124,2011,124201101,239236000,32.04,12,2,32.04,39,2,24020,2,1,100,2,3,35,112,14,22700
124,2011,124201101,239242000,31.96,24,2,31.96,60,2,24020,2,1,100,2,3,35,112,14,20400
124,2011,124201101,239249000,31.96,24,1,31.96,60,2,24020,2,1,100,2,3,35,113,15,15700
124,2011,124201101,239447000,32.03,35,2,32.03,42,2,32110,3,1,100,2,3,35,113,15,25200
124,2011,124201101,239496000,32.03,35,2,32.03,24,2,24020,2,1,100,2,3,35,113,15,22500
124,2011,124201101,239566000,31.96,24,1,31.96,64,2,21999,3,3,300,1,3,35,113,15,3400
124,2011,124201101,239645000,31.96,24,2,31.96,58,2,24020,2,1,100,2,3,35,113,15,38200
124,2011,124201101,239657000,32.03,35,2,32.03,62,2,24020,2,1,100,2,3,35,113,15,3100
124,2011,124201101,239677000,32.02,48,1,32.02,44,2,24020,2,1,100,2,3,35,112,14,13400
124,2011,124201101,239699000,35.3,35,1,35.3,45,2,41050,3,1,100,2,3,35,112,14,33900
124,2011,124201101,239776000,32.03,35,1,32.03,59,2,24020,2,1,100,2,3,35,113,15,-500
124,2011,124201101,239779000,31.72,48,6,31.72,35,2,33080,4,1,100,2,3,35,114,18,22400
124,2011,124201101,239782000,32.1,59,1,32.1,39,2,41999,4,1,100,2,3,35,113,15,23900
124,2011,124201101,239969000,31.96,24,2,31.96,29,2,24020,2,1,100,2,3,35,112,14,17000
124,2011,124201101,239974000,31.96,24,2,31.96,54,2,24020,2,1,100,2,3,35,112,14,28300
124,2011,124201101,240081000,31.84,46,2,31.84,29,2,24040,4,3,300,1,3,35,113,15,2000
124,2011,124201101,240300000,32.02,48,2,32.02,46,2,24020,2,2,200,2,3,35,112,14,9700
124,2011,124201101,240302000,32.02,48,5,32.02,34,2,33080,4,1,100,2,3,35,114,18,22200
124,2011,124201101,240353000,31.96,24,2,31.96,49,2,24020,2,1,100,2,3,35,113,15,600
124,2011,124201101,240402000,32.03,35,2,32.03,33,2,24020,2,1,100,2,3,35,112,14,19200
124,2011,124201101,240411000,32.03,35,1,32.03,57,2,24020,2,1,100,2,3,35,112,14,21000
124,2011,124201101,240576000,32.04,12,2,32.04,39,2,24020,2,1,100,2,3,35,113,15,14000
124,2011,124201101,240600000,32.1,59,2,32.1,46,2,24020,2,1,100,2,3,35,112,14,31100
124,2011,124201101,240603000,32.42,35,2,32.42,38,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,240724000,31.96,24,2,31.96,44,2,24020,2,1,100,2,3,35,112,14,23900
124,2011,124201101,240787000,32.03,35,3,32.03,24,2,24020,2,1,100,2,3,35,112,14,17700
124,2011,124201101,240867000,35.92,59,2,35.92,23,2,32040,4,1,100,2,3,35,112,14,17900
124,2011,124201101,240913000,32.42,35,6,32.42,43,2,33080,4,1,100,2,3,35,114,18,20600
124,2011,124201101,240996000,32.03,35,2,32.03,47,2,24020,2,3,300,1,3,35,113,15,41500
124,2011,124201101,241075000,32.03,35,2,32.03,27,2,31011,3,1,100,2,3,35,114,18,15500
124,2011,124201101,241082000,32.42,35,5,32.42,18,2,24020,2,3,300,1,3,35,114,18,200
124,2011,124201101,241205000,32.02,48,3,32.02,15,2,24020,2,1,100,2,3,35,114,18,0
124,2011,124201101,241314000,32.03,35,1,32.03,41,2,24020,2,1,100,2,3,35,114,18,22000
124,2011,124201101,241355000,32.03,35,2,32.03,49,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,241374000,31.84,46,1,31.84,51,2,24020,2,1,100,2,3,35,112,14,32400
124,2011,124201101,241549000,32.02,48,1,32.02,48,2,24020,2,1,100,2,3,35,112,14,27500
124,2011,124201101,241858000,32.1,59,3,32.1,52,2,32040,3,1,100,2,3,35,114,18,26400
124,2011,124201101,241859000,32.03,35,1,32.03,39,2,33080,4,2,200,2,3,35,113,15,28400
124,2011,124201101,241859000,32.03,35,2,32.03,32,2,33080,4,1,100,2,3,35,113,15,16400
124,2011,124201101,241859000,32.03,35,4,32.03,30,2,33080,4,1,100,2,3,35,114,18,18600
124,2011,124201101,241879000,32.03,35,2,32.03,59,2,24020,2,1,100,2,3,35,112,14,11200
124,2011,124201101,241931000,32.03,35,2,32.03,44,2,24020,2,3,300,1,3,35,112,14,34000
124,2011,124201101,241964000,32.03,35,2,32.03,58,2,24020,2,1,100,2,3,35,112,14,9600
124,2011,124201101,241970000,32.42,35,7,32.42,55,2,33080,3,1,100,2,3,35,113,15,8700
124,2011,124201101,242053000,31.89,47,2,31.89,41,2,24020,2,1,100,2,3,35,112,14,13200
124,2011,124201101,242131000,32.03,35,1,32.03,42,2,43090,4,3,300,1,3,35,114,18,0
124,2011,124201101,242163000,32.03,35,1,32.03,26,2,24020,2,1,100,2,3,35,112,14,3000
124,2011,124201101,242199000,32.03,35,2,32.03,35,2,24020,2,2,200,2,3,35,112,14,15000
124,2011,124201101,242227000,32.03,35,1,32.03,53,2,32100,3,1,100,2,3,35,112,14,900
124,2011,124201101,242248000,32.03,35,1,32.03,51,2,24020,2,1,100,2,3,35,113,15,5500
124,2011,124201101,242264000,32.02,48,5,32.02,31,2,33080,4,1,100,2,3,35,114,18,21700
124,2011,124201101,242267000,31.96,24,2,31.96,40,2,22000,4,1,100,2,3,35,113,15,4300
124,2011,124201101,242281000,32.1,59,1,32.1,32,2,24020,2,1,100,2,3,35,114,18,32200
124,2011,124201101,242329000,31.96,24,2,31.96,40,2,24020,2,1,100,2,3,35,112,14,54100
124,2011,124201101,242360000,32.03,35,2,32.03,49,2,24020,2,1,100,2,3,35,112,14,32400
124,2011,124201101,242375000,66.65,35,2,66.65,50,2,24020,2,1,100,2,3,35,112,14,2000
124,2011,124201101,242405000,31.72,48,9,31.72,36,2,33080,4,1,100,2,3,35,114,18,19200
124,2011,124201101,242411000,37.83,35,2,37.83,45,2,33080,3,1,100,2,3,35,113,15,40100
124,2011,124201101,242462000,31.96,24,3,31.96,20,2,24020,2,1,100,2,3,35,114,18,1800
